f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,target
120.0,3.0,183.109375,0.0,0.0,3.953310272338234,183.109375,181.109375,181.109375,3.953310272338234,3.953310272338234,3.953310272338234,0
120.0,3.0,181.0625,0.0,0.0,4.639756863241866,181.0625,179.0625,179.0625,4.639756863241866,4.639756863241866,4.639756863241866,0
120.0,3.0,171.328125,0.0,0.0,3.996305667034868,171.328125,169.328125,169.328125,3.996305667034868,3.996305667034868,3.996305667034868,0
116.171875,3.03125,174.953125,12.110887002378274,0.17399263633843817,4.566965922182363,174.875,173.109375,172.921875,4.546633369868303,4.65402106885809,4.563115326657327,1
119.0625,3.359375,176.0625,2.5731486062798625,1.0806130710735458,0.7880950133074057,176.0625,173.90625,173.78125,0.7880950133074057,0.9955957701296244,1.2179484543690673,0
125.15625,6.5625,177.53125,2.3399969951903783,1.248436522214886,1.5508943992096949,177.53125,172.875,173.734375,1.5508943992096949,1.243734296383275,1.3374671432880136,0
126.0,7.0,181.140625,0.0,0.0,1.4237624834834637,181.140625,176.140625,177.140625,1.4237624834834637,1.4237624834834637,1.4237624834834637,1
125.34375,6.5625,182.671875,1.8726547833223293,1.248436522214886,0.6627284393890155,182.671875,178.0,178.890625,0.6627284393890155,0.46770717334674267,0.3121091305537215,1
125.25,6.5,182.75,1.984313483298443,1.3228756555322954,0.6614378277661477,182.75,178.125,179.0,0.6614378277661477,0.33071891388307384,0.0,0
131.5625,7.59375,191.75,1.4776988021921111,1.5783570373967988,2.7556759606310752,191.75,186.28125,188.34375,2.7556759606310752,2.211254946291811,2.319878431620933,1
132.0,7.0,183.640625,0.0,0.0,4.420715395654305,183.640625,178.640625,180.640625,4.420715395654305,4.420715395654305,4.420715395654305,1
121.5,3.5,184.25,3.968626966596886,1.3228756555322954,4.703721930556695,184.25,181.875,182.125,4.703721930556695,4.113620667976083,4.49131105580542,0
120.0,3.0,180.546875,0.0,0.0,2.16455601322188,180.546875,178.546875,178.546875,2.16455601322188,2.16455601322188,2.16455601322188,1
120.0,3.0,188.09375,0.0,0.0,1.917996594757144,188.09375,186.09375,186.09375,1.917996594757144,1.917996594757144,1.917996594757144,0
120.0,3.0,182.734375,0.0,0.0,5.635385378070874,182.734375,180.734375,180.734375,5.635385378070874,5.635385378070874,5.635385378070874,0
120.0,3.0,176.984375,0.0,0.0,3.1794859426289337,176.984375,174.984375,174.984375,3.1794859426289337,3.1794859426289337,3.1794859426289337,1
120.0,3.0,172.09375,0.0,0.0,2.5044881587861423,172.09375,170.09375,170.09375,2.5044881587861423,2.5044881587861423,2.5044881587861423,0
89.375,3.25,176.578125,18.7812240016459,0.4330127018922193,0.766581035752255,175.953125,175.828125,174.328125,0.8737435175009884,1.281535791296911,1.046641765063386,1
112.5,5.875,176.46875,1.9364916731037085,1.4523687548277813,1.380316426584861,176.46875,173.21875,172.21875,1.380316426584861,1.0072975913303874,1.0072975913303874,0
124.5,7.0,177.5,3.968626966596886,0.0,1.357847561400027,177.5,172.625,173.375,1.357847561400027,1.375,1.4197270864500684,1
126.0,7.0,182.34375,0.0,0.0,1.394394469832694,182.34375,177.34375,178.34375,1.394394469832694,1.394394469832694,1.394394469832694,0
120.75,3.5,181.484375,1.984313483298443,1.3228756555322954,1.045708305109508,181.484375,179.109375,179.234375,1.045708305109508,0.4372208931135382,0.522679021364929,1
120.0,3.0,181.125,0.0,0.0,0.33071891388307384,181.125,179.125,179.125,0.33071891388307384,0.33071891388307384,0.33071891388307384,0
127.6875,7.359375,189.859375,16.73028223760735,1.9232718500968604,3.3813236475343498,189.859375,184.625,186.21875,3.3813236475343498,3.9627168710368394,4.417538730730043,1
119.25,6.21875,186.90625,38.411424081905636,2.1174037020606153,4.057087740917122,186.90625,182.46875,184.21875,4.057087740917122,4.220370059307596,4.090647679463486,0
121.3125,3.4375,186.421875,3.7453095666446585,1.248436522214886,2.6327545431306354,186.421875,184.09375,184.3125,2.6327545431306354,2.9880948675535723,2.7207248574598646,0
120.0,3.0,184.28125,0.0,0.0,1.4627537173085563,184.28125,182.28125,182.28125,1.4627537173085563,1.4627537173085563,1.4627537173085563,1
120.0,3.0,185.78125,0.0,0.0,0.7799989983967928,185.78125,183.78125,183.78125,0.7799989983967928,0.7799989983967928,0.7799989983967928,0
120.0,3.0,182.25,0.0,0.0,4.358898943540674,182.25,180.25,180.25,4.358898943540674,4.358898943540674,4.358898943540674,1
120.0,3.0,176.59375,0.0,0.0,3.777891070094531,176.59375,174.59375,174.59375,3.777891070094531,3.777891070094531,3.777891070094531,1
120.0,3.0,172.546875,0.0,0.0,3.7870242584877905,172.546875,170.546875,170.546875,3.7870242584877905,3.7870242584877905,3.7870242584877905,0
93.203125,3.21875,178.25,20.278667738152205,0.41339864235384227,2.358495283014151,177.703125,177.34375,176.03125,2.2822664687487744,2.785109681412924,2.6098895450765727,1
113.4375,5.703125,172.71875,3.0714155938264036,1.756058152332946,3.1497457734712495,172.71875,169.625,168.75,3.1497457734712495,3.2185982973959333,3.206438834595165,0
123.9375,6.5,177.453125,3.999511688944039,1.3228756555322954,1.886876449154793,177.453125,172.9375,173.59375,1.886876449154793,1.9675095298371492,2.0669932117692116,0
125.25,6.5,181.5,1.984313483298443,1.3228756555322954,1.6677080080157918,181.5,176.875,177.75,1.6677080080157918,1.964529205687714,1.8114220932736798,0
120.65625,3.4375,183.359375,1.8726547833223293,1.248436522214886,0.8726251253402001,183.359375,181.03125,181.140625,0.8726251253402001,1.0150238605569821,0.8636258503397174,1
120.0,3.0,183.25,0.0,0.0,0.82915619758885,183.25,181.25,181.25,0.82915619758885,0.82915619758885,0.82915619758885,1
107.0625,6.375,188.296875,40.639372457630294,4.067785023818245,11.906772872377092,188.296875,183.984375,184.296875,11.906772872377092,12.559224930678445,13.098997680524072,0
30.0,0.75,187.3125,51.96152422706632,1.299038105676658,1.1709371246996996,187.3125,186.8125,186.8125,1.1709371246996996,1.5995604865087159,1.5995604865087159,1
120.0,3.0,187.765625,0.0,0.0,1.9664545149519732,187.765625,185.765625,185.765625,1.9664545149519732,1.9664545149519732,1.9664545149519732,1
120.0,3.0,188.84375,0.0,0.0,2.0707694071286644,188.84375,186.84375,186.84375,2.0707694071286644,2.0707694071286644,2.0707694071286644,1
120.0,3.0,187.5,0.0,0.0,1.9364916731037085,187.5,185.5,185.5,1.9364916731037085,1.9364916731037085,1.9364916731037085,0
120.0,3.0,180.640625,0.0,0.0,3.2276500134579336,180.640625,178.640625,178.640625,3.2276500134579336,3.2276500134579336,3.2276500134579336,1
120.0,3.0,174.90625,0.0,0.0,4.2782836438810365,174.90625,172.90625,172.90625,4.2782836438810365,4.2782836438810365,4.2782836438810365,1
120.0,3.0,173.609375,0.0,0.0,2.5471625604532977,173.609375,171.609375,171.609375,2.5471625604532977,2.5471625604532977,2.5471625604532977,0
120.0,3.0,177.4375,0.0,0.0,1.6758859597239903,177.4375,175.4375,175.4375,1.6758859597239903,1.6758859597239903,1.6758859597239903,1
120.0,3.0,173.21875,0.0,0.0,4.594387710838083,173.21875,171.21875,171.21875,4.594387710838083,4.594387710838083,4.594387710838083,0
120.0,3.0,176.421875,0.0,0.0,4.70971299384315,176.421875,174.421875,174.421875,4.70971299384315,4.70971299384315,4.70971299384315,0
120.0,3.0,181.75,0.0,0.0,1.0458250331675945,181.75,179.75,179.75,1.0458250331675945,1.0458250331675945,1.0458250331675945,1
120.0,3.0,184.0,0.0,0.0,0.46770717334674267,184.0,182.0,182.0,0.46770717334674267,0.46770717334674267,0.46770717334674267,1
120.0,3.0,184.125,0.0,0.0,0.33071891388307384,184.125,182.125,182.125,0.33071891388307384,0.33071891388307384,0.33071891388307384,1
109.515625,6.8125,185.203125,38.95630251781315,4.8116882432260715,18.371325897560443,185.1875,180.8125,181.15625,18.368515012106993,19.685714204722164,19.77231235686661,1
45.46875,1.03125,191.203125,63.91350814528569,1.4248766393972496,1.8043323514183855,191.109375,190.515625,190.703125,1.759946621172074,1.9524998999679872,2.036231871466263,1
120.0,3.0,188.375,0.0,0.0,2.496873044429772,188.375,186.375,186.375,2.496873044429772,2.496873044429772,2.496873044429772,0
120.0,3.0,192.046875,0.0,0.0,1.7538322993875441,192.046875,190.046875,190.046875,1.7538322993875441,1.7538322993875441,1.7538322993875441,1
120.0,3.0,189.78125,0.0,0.0,2.4268597894192405,189.78125,187.78125,187.78125,2.4268597894192405,2.4268597894192405,2.4268597894192405,1
120.0,3.0,178.015625,0.0,0.0,4.771308086822208,178.015625,176.015625,176.015625,4.771308086822208,4.771308086822208,4.771308086822208,1
120.0,3.0,170.90625,0.0,0.0,7.783634172897645,170.90625,168.90625,168.90625,7.783634172897645,7.783634172897645,7.783634172897645,1
120.0,3.0,175.703125,0.0,0.0,1.8848050918795292,175.703125,173.703125,173.703125,1.8848050918795292,1.8848050918795292,1.8848050918795292,0
117.59375,3.390625,177.5,7.054960023805946,1.1674918027014152,2.311655251113366,177.5,175.59375,175.203125,2.311655251113366,2.323243624224545,2.4760079229225016,1
119.375,3.078125,175.21875,2.4206145913796355,0.32135880939379896,4.842741830564582,175.21875,173.21875,173.15625,4.842741830564582,4.842741830564582,4.886904535337272,0
120.0,3.0,179.390625,0.0,0.0,2.2886758419171116,179.390625,177.390625,177.390625,2.2886758419171116,2.2886758419171116,2.2886758419171116,0
120.0,3.0,182.890625,0.0,0.0,0.9034169078421103,182.890625,180.890625,180.890625,0.9034169078421103,0.9034169078421103,0.9034169078421103,0
120.0,3.0,184.890625,0.0,0.0,0.3121091305537215,184.890625,182.890625,182.890625,0.3121091305537215,0.3121091305537215,0.3121091305537215,0
120.0,3.0,185.0,0.0,0.0,0.0,185.0,183.0,183.0,0.0,0.0,0.0,1
119.75,9.578125,185.296875,17.633419974582356,8.183070724634794,21.81074827314219,185.171875,180.796875,179.296875,21.773374428057195,24.18818131307881,25.27206936984732,1
153.75,3.0,192.734375,19.48557158514987,0.0,2.001891195688467,191.984375,190.734375,192.234375,2.287822296284176,2.001891195688467,1.6369005343560128,0
120.0,3.0,191.796875,0.0,0.0,3.1730293465984523,191.796875,189.796875,189.796875,3.1730293465984523,3.1730293465984523,3.1730293465984523,0
120.0,3.0,192.609375,0.0,0.0,2.571582607923572,192.609375,190.609375,190.609375,2.571582607923572,2.571582607923572,2.571582607923572,1
120.0,3.0,187.953125,0.0,0.0,2.4649397019754864,187.953125,185.953125,185.953125,2.4649397019754864,2.4649397019754864,2.4649397019754864,1
120.0,3.0,174.109375,0.0,0.0,6.880945582503541,174.109375,172.109375,172.109375,6.880945582503541,6.880945582503541,6.880945582503541,1
120.0,3.0,171.140625,0.0,0.0,8.08329138466349,171.140625,169.140625,169.140625,8.08329138466349,8.08329138466349,8.08329138466349,0
120.0,3.0,175.203125,0.0,0.0,1.2012973130640892,175.203125,173.203125,173.203125,1.2012973130640892,1.2012973130640892,1.2012973130640892,0
107.34375,4.765625,178.640625,8.448777185930517,1.5486101379543529,1.7353600806100733,178.640625,176.953125,175.1875,1.7353600806100733,1.5853793660745683,2.297246993686138,1
122.03125,3.453125,175.609375,9.87099404505443,0.5844251315395326,6.861616945689624,175.609375,173.40625,173.609375,6.861616945689624,6.877769328605024,6.85478206140611,0
121.25,3.0625,180.140625,4.841229182759271,0.24206145913796356,2.7605886345804946,180.140625,178.078125,178.203125,2.7605886345804946,2.852108252569492,2.6878179317756996,1
120.0,3.0,182.53125,0.0,0.0,1.776308936390289,182.53125,180.53125,180.53125,1.776308936390289,1.776308936390289,1.776308936390289,1
120.0,3.0,183.3125,0.0,0.0,2.3510303592255033,183.3125,181.3125,181.3125,2.3510303592255033,2.3510303592255033,2.3510303592255033,1
120.0,3.0,183.5,0.0,0.0,2.179449471770337,183.5,181.5,181.5,2.179449471770337,2.179449471770337,2.179449471770337,1
116.109375,10.03125,180.203125,24.724808636456117,8.889897268107209,25.967635919243303,180.0625,175.609375,174.21875,25.91927070251013,28.483337885672302,29.442989801266787,0
140.140625,3.375,190.609375,43.490612200903485,1.192424001771182,2.67871930395385,189.421875,188.765625,190.125,3.6263130703753363,2.510865061960718,2.42706097986845,1
110.859375,3.0,192.921875,28.879527343939944,0.0,2.360512970600882,192.6875,191.140625,191.171875,2.4165768661476505,2.461371489510472,2.484669793830762,0
108.75,3.0,191.21875,29.764702249476645,0.0,2.0191949973937633,190.96875,189.46875,189.46875,2.24978297564454,1.991927066310411,1.991927066310411,1
118.59375,3.0,182.765625,11.16176334355374,0.0,7.232181092822207,182.734375,180.796875,180.796875,7.205124451345376,7.267607256475476,7.267607256475476,0
120.0,3.0,170.40625,0.0,0.0,8.217205178009127,170.40625,168.40625,168.40625,8.217205178009127,8.217205178009127,8.217205178009127,0
118.90625,3.109375,173.265625,3.1210913055372154,0.3121091305537215,4.518165375390215,173.265625,171.265625,171.15625,4.518165375390215,4.518165375390215,4.511162370997081,1
118.75,3.125,175.71875,3.307189138830738,0.33071891388307384,1.3859648038460428,175.71875,173.71875,173.59375,1.3859648038460428,1.3859648038460428,1.3999860490376324,1
120.78125,3.203125,180.78125,6.915717492603353,0.40232478717449166,1.824047268439061,180.78125,178.6875,178.765625,1.824047268439061,1.7666617531378213,2.029025223937593,1
141.5625,4.765625,179.828125,12.095808933262793,1.5486101379543529,3.209140692518014,179.515625,176.375,178.96875,3.3400607568388634,3.6422005710833663,3.1072935872717276,1
123.6875,3.390625,177.53125,10.684210019931282,1.1674918027014152,3.5574251134071675,177.4375,175.234375,175.734375,3.4725485957722753,3.376121052239537,3.788313392444585,1
120.0,3.0,174.515625,0.0,0.0,5.5367866004908475,174.515625,172.515625,172.515625,5.5367866004908475,5.5367866004908475,5.5367866004908475,1
120.0,3.0,178.453125,0.0,0.0,1.4569841228973637,178.453125,176.453125,176.453125,1.4569841228973637,1.4569841228973637,1.4569841228973637,0
120.0,3.0,178.875,0.0,0.0,0.7806247497997998,178.875,176.875,176.875,0.7806247497997998,0.7806247497997998,0.7806247497997998,1
94.546875,13.15625,166.03125,42.77335973166446,13.208920695405057,35.49470416044484,165.8125,159.921875,159.375,35.38311523523614,39.528591190230586,39.787914308241895,1
65.1875,5.34375,188.984375,58.694089086977066,1.8642923422843318,3.370330971785264,185.578125,188.0,188.5625,4.824432244769844,2.7613402542968153,3.682199580413859,0
92.828125,3.953125,193.859375,52.407524116145524,2.153700938936277,2.2140685647411646,193.375,191.453125,192.03125,2.496873044429772,2.304409411188689,2.068882171004429,1
84.75,4.015625,192.0625,50.95034347283637,2.308220279647287,3.503904072602445,191.5625,189.6875,190.0625,3.8603553916705646,3.0304444806001642,3.0149367737980843,1
115.59375,3.140625,179.203125,21.45687444474381,0.9331932326024445,7.601767244159413,179.140625,177.15625,177.203125,7.520528545878608,7.473324958644579,7.560546622723452,0
120.0,3.0,174.546875,0.0,0.0,3.552858389293753,174.546875,172.546875,172.546875,3.552858389293753,3.552858389293753,3.552858389293753,1
111.25,3.875,174.078125,3.307189138830738,0.33071891388307384,1.3264695565202391,174.078125,172.078125,171.203125,1.3264695565202391,1.3264695565202391,1.438094306495579,0
110.0,4.0,178.609375,0.0,0.0,3.1751830040763003,178.609375,176.609375,175.609375,3.1751830040763003,3.1751830040763003,3.1751830040763003,0
118.75,3.125,184.046875,3.307189138830738,0.33071891388307384,1.151489354868294,184.046875,182.046875,181.921875,1.151489354868294,1.151489354868294,1.2538028092068545,1
120.0,3.0,182.578125,0.0,0.0,3.1662511720289976,182.578125,180.578125,180.578125,3.1662511720289976,3.1662511720289976,3.1662511720289976,1
120.0,3.0,179.46875,0.0,0.0,3.2062865494992803,179.46875,177.46875,177.46875,3.2062865494992803,3.2062865494992803,3.2062865494992803,0
120.0,3.0,184.40625,0.0,0.0,6.561532666801256,184.40625,182.40625,182.40625,6.561532666801256,6.561532666801256,6.561532666801256,1
120.0,3.0,177.5625,0.0,0.0,3.807373602629508,177.5625,175.5625,175.5625,3.807373602629508,3.807373602629508,3.807373602629508,0
120.0,3.0,179.625,0.0,0.0,1.5761900266148114,179.625,177.625,177.625,1.5761900266148114,1.5761900266148114,1.5761900266148114,1
110.296875,15.0,166.421875,32.25178274505729,12.574776339959291,38.017185541336104,166.421875,158.640625,158.453125,38.017185541336104,41.23574268288829,41.508632267690714,1
93.796875,3.84375,186.109375,59.85742949070211,1.8389768724755622,2.2988936707414287,185.171875,184.078125,185.15625,2.7869937180365154,1.7257669264344475,1.9220655393352226,0
114.640625,4.84375,193.359375,33.58820811846584,2.265355587429929,2.9546953496722805,193.359375,189.8125,190.484375,2.9546953496722805,3.0866395562164364,2.6983339043519057,0
123.46875,4.953125,197.21875,2.9631526179898326,1.8151247159286328,5.0014646292361205,197.21875,193.484375,194.0625,5.0014646292361205,4.949722806317037,4.917681745497568,1
121.03125,3.703125,177.875,2.2636305876843066,1.5680370640947874,7.7872090635862605,177.875,175.359375,175.53125,7.7872090635862605,7.419078420489637,7.524893583134581,1
112.5,2.8125,175.09375,29.047375096555626,0.7261843774138906,4.006708242123452,175.09375,173.21875,173.21875,4.006708242123452,3.9229642411701895,3.9229642411701895,1
110.46875,3.71875,175.546875,14.516121156751895,0.624218261107443,2.6921743506643474,175.546875,173.578125,172.8125,2.6921743506643474,2.650499289638652,2.560975156068485,0
111.25,3.875,181.1875,3.307189138830738,0.33071891388307384,1.9354828209002528,181.1875,179.1875,178.3125,1.9354828209002528,1.9354828209002528,1.9833289565778038,1
118.90625,3.109375,184.90625,3.1210913055372154,0.3121091305537215,1.0565088440235604,184.90625,182.90625,182.796875,1.0565088440235604,1.0565088440235604,1.1882193544859467,0
120.0,3.0,185.28125,0.0,0.0,2.5584953463901394,185.28125,183.28125,183.28125,2.5584953463901394,2.5584953463901394,2.5584953463901394,1
120.0,3.0,180.609375,0.0,0.0,4.343159807027022,180.609375,178.609375,178.609375,4.343159807027022,4.343159807027022,4.343159807027022,1
120.0,3.0,178.4375,0.0,0.0,5.015211236827418,178.4375,176.4375,176.4375,5.015211236827418,5.015211236827418,5.015211236827418,0
120.65625,3.28125,191.5625,1.8726547833223293,0.9757809372497497,12.174351882133193,191.5625,189.234375,189.34375,12.174351882133193,11.728360642450205,11.870681780651859,0
120.75,3.25,201.25,1.984313483298443,1.0897247358851685,6.077622890571609,201.25,198.875,199.0,6.077622890571609,5.732309743899051,5.830951894845301,0
111.859375,8.3125,161.953125,36.0701864371308,6.33412138737489,43.15829500495096,161.953125,157.71875,158.28125,43.15829500495096,44.73514723835722,44.5783960953902,0
92.21875,3.9375,189.6875,53.29999670204023,2.957379541080245,2.228192933746986,189.6875,186.890625,187.28125,2.228192933746986,1.803791038167947,1.6998965961198933,0
45.65625,1.71875,191.828125,58.96164504097134,2.612881252085521,1.824783270521461,191.828125,190.609375,190.734375,1.824783270521461,1.1939585877973322,1.0037770466468139,0
123.75,5.375,192.234375,2.9047375096555625,1.8666480653835098,5.369887648673387,192.234375,188.359375,188.984375,5.369887648673387,5.666147245648934,5.526900655826465,1
125.25,6.734375,177.828125,1.984313483298443,1.4709923043221538,7.837319949088145,177.828125,173.203125,174.078125,7.837319949088145,7.972961509650915,7.914197463064401,1
60.0,1.5,174.421875,60.0,1.5,2.8162735102214413,174.421875,173.421875,173.421875,2.8162735102214413,2.021792888595417,2.021792888595417,1
105.0,2.625,178.0,39.68626966596886,0.9921567416492215,2.318404623873926,178.0,176.25,176.25,2.318404623873926,1.75,1.75,0
120.0,3.0,182.65625,0.0,0.0,1.2896068926227093,182.65625,180.65625,180.65625,1.2896068926227093,1.2896068926227093,1.2896068926227093,0
120.0,3.0,185.40625,0.0,0.0,1.4760457098274429,185.40625,183.40625,183.40625,1.4760457098274429,1.4760457098274429,1.4760457098274429,1
120.0,3.0,187.546875,0.0,0.0,2.076126858931072,187.546875,185.546875,185.546875,2.076126858931072,2.076126858931072,2.076126858931072,1
120.0,3.0,181.046875,0.0,0.0,9.708935458348407,181.046875,179.046875,179.046875,9.708935458348407,9.708935458348407,9.708935458348407,1
120.0,3.0,188.015625,0.0,0.0,8.222477172931221,188.015625,186.015625,186.015625,8.222477172931221,8.222477172931221,8.222477172931221,0
125.25,5.734375,203.03125,1.984313483298443,1.2530236866775504,7.634151782451014,203.03125,198.40625,199.28125,7.634151782451014,7.690738647067653,7.6576529326876654,1
126.0,6.5,197.75,0.0,0.7071067811865476,13.007209539328564,197.75,192.75,193.75,13.007209539328564,13.007209539328564,13.007209539328564,1
81.140625,5.640625,151.046875,56.32102937277847,5.446808662820367,47.217723661082765,150.734375,148.859375,149.421875,46.938204784156106,48.73681462313038,48.34408078021936,1
62.375,2.484375,189.0,56.96092410591668,1.5511305101038404,1.9921721813136535,188.1875,188.0625,188.34375,2.3242942477233814,1.71277370075559,1.6975971069426339,1
45.984375,1.3125,189.5625,59.62394972541969,1.87812240016459,3.427257467713799,189.546875,188.671875,188.75,3.454750748516454,3.4553160469593807,3.400367627183861,1
123.75,5.515625,185.171875,2.9047375096555625,1.9524998999679872,7.486560223786022,185.171875,181.296875,181.921875,7.486560223786022,8.779734633482665,8.34285751312912,1
125.34375,6.59375,180.34375,1.8726547833223293,1.2713028504254995,4.169152904068163,180.34375,175.671875,176.5625,4.169152904068163,4.077586171299756,4.084555514373626,0
68.25,2.1875,173.9375,60.219909498437474,2.297246993686138,1.1709371246996996,173.9375,172.4375,172.5625,1.1709371246996996,1.775484088917724,1.5995604865087159,0
106.96875,2.734375,179.390625,37.49331971748434,1.0788041339256167,2.11849878672965,179.390625,177.5625,177.578125,2.11849878672965,1.8016919131749467,1.7660397742902054,1
120.0,3.0,183.890625,0.0,0.0,1.2761904675145477,183.890625,181.890625,181.890625,1.2761904675145477,1.2761904675145477,1.2761904675145477,0
120.0,3.0,187.5,0.0,0.0,1.704772712123232,187.5,185.5,185.5,1.704772712123232,1.704772712123232,1.704772712123232,0
120.0,3.0,189.578125,0.0,0.0,1.6086163260314748,189.578125,187.578125,187.578125,1.6086163260314748,1.6086163260314748,1.6086163260314748,0
120.0,3.0,184.859375,0.0,0.0,4.4365921166335545,184.859375,182.859375,182.859375,4.4365921166335545,4.4365921166335545,4.4365921166335545,0
120.0,3.0,182.0625,0.0,0.0,10.681284742482994,182.0625,180.0625,180.0625,10.681284742482994,10.681284742482994,10.681284742482994,0
125.25,6.9375,171.390625,1.984313483298443,1.5699820858850588,12.999539880679432,171.390625,166.765625,167.640625,12.999539880679432,13.044086528361232,13.020857291644624,1
126.0,7.375,173.125,0.0,0.4841229182759271,10.129628571670336,173.125,168.125,169.125,10.129628571670336,10.129628571670336,10.129628571670336,0
133.625,9.234375,152.59375,3.2379584617471546,3.5914054852348545,42.13769050312914,152.59375,147.59375,149.84375,42.13769050312914,42.503940534231646,42.35092190186065,1
152.5,3.5,189.5625,12.5,0.5,3.2445868381043526,189.0625,187.0625,189.0625,3.6223050327105253,2.9040650388722358,2.9040650388722358,0
50.625,1.125,187.109375,66.63508366468822,1.4523687548277813,2.9586588362592603,186.984375,186.359375,186.609375,2.997353976322283,3.237317502095678,3.1702582086282813,1
123.75,5.671875,182.671875,2.9047375096555625,2.0995139876588107,11.206937984319133,182.671875,178.796875,179.421875,11.206937984319133,12.471441986970673,12.045233351179835,0
126.0,7.171875,176.703125,0.0,0.37727176461405115,5.928426455171304,176.703125,171.703125,172.703125,5.928426455171304,5.928426455171304,5.928426455171304,0
126.0,7.015625,176.984375,0.0,0.12401959270615269,3.124960937255856,176.984375,171.984375,172.984375,3.124960937255856,3.124960937255856,3.124960937255856,0
120.75,3.5,180.9375,1.984313483298443,1.3228756555322954,0.9333240326917549,180.9375,178.5625,178.6875,0.9333240326917549,1.4456291882775472,1.2103072956898178,1
120.0,3.0,184.609375,0.0,0.0,1.9334004006865728,184.609375,182.609375,182.609375,1.9334004006865728,1.9334004006865728,1.9334004006865728,1
120.0,3.0,187.375,0.0,0.0,1.4842927608797396,187.375,185.375,185.375,1.4842927608797396,1.4842927608797396,1.4842927608797396,1
120.0,3.0,190.828125,0.0,0.0,2.2118621079025247,190.828125,188.828125,188.828125,2.2118621079025247,2.2118621079025247,2.2118621079025247,1
120.0,3.0,183.78125,0.0,0.0,8.471401798846516,183.78125,181.78125,181.78125,8.471401798846516,8.471401798846516,8.471401798846516,0
120.0,3.0,169.859375,0.0,0.0,14.352555507970523,169.859375,167.859375,167.859375,14.352555507970523,14.352555507970523,14.352555507970523,1
122.625,4.765625,186.953125,2.9764702249476644,2.0057899589376254,7.944002626785505,186.953125,183.640625,184.078125,7.944002626785505,8.143953254370693,8.047330084218927,1
123.0,5.0,190.375,3.0,2.0,1.4086784586980805,190.375,186.875,187.375,1.4086784586980805,2.6190408549696205,2.1758618981911515,1
117.8125,7.109375,165.796875,41.42571476450346,3.2697342566904424,32.80585870289597,165.796875,161.40625,163.125,32.80585870289597,32.896484780862224,32.767409494801385,0
133.4375,3.0625,190.234375,51.77230044869554,1.248436522214886,3.075824013069506,189.796875,188.046875,189.796875,3.4603995772706653,2.8141921992598515,2.716728774532894,1
48.046875,1.078125,187.234375,65.33936162631508,1.4394517999485081,2.614515893884564,187.125,186.515625,186.734375,2.613068120045859,2.5799236150271967,2.5874830162486093,0
123.75,6.046875,165.921875,2.9047375096555625,2.3679480007751437,13.223209575756371,165.921875,162.046875,162.671875,13.223209575756371,13.546712801797158,13.422293357857107,0
126.0,7.046875,179.921875,0.0,0.21137108216357317,3.9143353822041105,179.921875,174.921875,175.921875,3.9143353822041105,3.9143353822041105,3.9143353822041105,0
126.0,7.0,182.078125,0.0,0.0,1.922764022020123,182.078125,177.078125,178.078125,1.922764022020123,1.922764022020123,1.922764022020123,0
120.75,3.5,183.40625,1.984313483298443,1.3228756555322954,1.4111027381094545,183.40625,181.03125,181.15625,1.4111027381094545,1.6485670861387474,1.5022769177152393,1
120.0,3.0,185.890625,0.0,0.0,1.6781424580097484,185.890625,183.890625,183.890625,1.6781424580097484,1.6781424580097484,1.6781424580097484,1
120.0,3.0,187.984375,0.0,0.0,1.2182490957825498,187.984375,185.984375,185.984375,1.2182490957825498,1.2182490957825498,1.2182490957825498,0
120.0,3.0,186.984375,0.0,0.0,7.270428519652401,186.984375,184.984375,184.984375,7.270428519652401,7.270428519652401,7.270428519652401,0
106.875,2.671875,193.765625,37.453095666446586,0.9363273916611646,8.198212814960039,193.765625,191.984375,191.984375,8.198212814960039,8.277401818165831,8.277401818165831,1
105.0,2.546875,194.4375,39.68626966596886,0.9989007630265381,8.377564905746777,194.4375,192.6875,192.6875,8.377564905746777,8.240287843880212,8.240287843880212,0
57.421875,1.3125,190.546875,66.37365928201017,1.4882351124738322,4.643307305614717,190.4375,189.671875,189.890625,4.616123238172915,4.582762156644724,4.647301594406694,1
50.625,1.125,193.125,66.63508366468822,1.4523687548277813,2.0879116360612584,193.0,192.375,192.625,1.8708286933869707,2.341874249399399,2.6896793489187516,1
15.953125,1.75,152.28125,42.225003584776346,5.502840175763785,46.110759573417354,152.28125,151.578125,151.75,46.110759573417354,46.39194592258849,46.28647210578918,0
0.0,0.0,192.734375,0.0,0.0,2.990830713927988,192.734375,192.734375,192.734375,2.990830713927988,2.990830713927988,2.990830713927988,1
30.0,0.75,185.671875,51.96152422706632,1.299038105676658,8.701750340269193,185.671875,185.171875,185.171875,8.701750340269193,9.234031296480156,9.234031296480156,1
123.75,6.0625,163.703125,2.9047375096555625,2.423033996872516,14.054224995864233,163.703125,159.828125,160.453125,14.054224995864233,14.109565336479186,14.07450008825802,0
126.0,7.0,182.09375,0.0,0.0,2.0594200488244256,182.09375,177.09375,178.09375,2.0594200488244256,2.0594200488244256,2.0594200488244256,1
126.0,7.0,185.71875,0.0,0.0,1.4944559001522928,185.71875,180.71875,181.71875,1.4944559001522928,1.4944559001522928,1.4944559001522928,1
